Date,Close,Stock,rsi,ma20,ma50,signal,signal_label
2025-05-14,1424.4000244140625,RELIANCE.NS,65.88027253472688,1357.7450012207032,1282.3699951171875,0,
2025-05-15,1454.199951171875,RELIANCE.NS,69.60971385374411,1368.45,1287.373994140625,0,
2025-05-16,1456.4000244140625,RELIANCE.NS,69.87154524194145,1379.304998779297,1292.3599951171875,0,
2025-05-19,1440.800048828125,RELIANCE.NS,65.5584685374058,1387.6200012207032,1297.1739965820314,0,
2025-05-20,1424.5999755859375,RELIANCE.NS,61.32494714092202,1394.075,1302.24099609375,0,
2025-05-21,1429.199951171875,RELIANCE.NS,62.07386599907676,1400.975,1307.5869946289063,0,
2025-05-22,1409.4000244140625,RELIANCE.NS,56.96089428574608,1406.445001220703,1312.2629956054689,0,
2025-05-23,1426.800048828125,RELIANCE.NS,60.07331838652576,1412.7050048828125,1316.6069970703124,0,
2025-05-26,1434.800048828125,RELIANCE.NS,61.453527786721814,1419.4250061035157,1320.3069970703125,0,
2025-05-27,1422.0999755859375,RELIANCE.NS,58.02432786828566,1422.0900024414063,1323.98099609375,0,
2025-05-28,1412.9000244140625,RELIANCE.NS,55.603776759528856,1422.7500061035157,1327.2929956054688,0,
2025-05-29,1417.800048828125,RELIANCE.NS,56.641253249873984,1423.3900085449218,1330.5079956054688,0,
2025-05-30,1420.9000244140625,RELIANCE.NS,57.320759773024896,1423.4450073242188,1333.9679956054688,0,
2025-06-02,1413.699951171875,RELIANCE.NS,55.15857276334723,1422.5650024414062,1337.4649951171875,0,
2025-06-03,1405.5,RELIANCE.NS,52.71957044050192,1421.7950012207032,1340.7979956054687,0,
2025-06-04,1423.5,RELIANCE.NS,57.1941127514637,1422.6700012207032,1344.3249951171874,0,
2025-06-05,1442.4000244140625,RELIANCE.NS,61.332127436465534,1424.4400024414062,1347.7899951171876,0,
2025-06-06,1443.5,RELIANCE.NS,61.5650013057792,1427.7550048828125,1351.1329956054688,0,
2025-06-09,1448.800048828125,RELIANCE.NS,62.72970335100618,1428.3700073242187,1354.0669970703125,0,
2025-06-10,1438.5,RELIANCE.NS,58.98859638261321,1429.510009765625,1357.127998046875,0,
2025-06-11,1448.9000244140625,RELIANCE.NS,61.48619733753111,1430.735009765625,1360.6449975585938,0,
2025-06-12,1441.5999755859375,RELIANCE.NS,58.78021070677447,1430.1050109863281,1363.912998046875,0,
2025-06-13,1427.9000244140625,RELIANCE.NS,53.978999813160655,1428.6800109863282,1366.9689990234374,0,
2025-06-16,1437.800048828125,RELIANCE.NS,56.7295107707538,1428.530010986328,1370.6730004882813,0,
2025-06-17,1431.199951171875,RELIANCE.NS,54.395416399561185,1428.860009765625,1374.2739990234375,0,
2025-06-18,1430.0999755859375,RELIANCE.NS,53.99667278546767,1428.905010986328,1377.9019995117187,0,
2025-06-19,1433.300048828125,RELIANCE.NS,55.02948380646983,1430.1000122070313,1382.4740014648437,0,
2025-06-20,1466.199951171875,RELIANCE.NS,63.9824205634156,1432.0700073242188,1388.4840014648437,0,
2025-06-23,1456.800048828125,RELIANCE.NS,60.28931749926334,1433.1700073242187,1393.9760034179687,0,
2025-06-24,1450.800048828125,RELIANCE.NS,57.988484423830705,1434.6050109863281,1399.2850048828125,0,
2025-06-25,1467.300048828125,RELIANCE.NS,62.25454295764143,1437.3250122070312,1404.2520068359374,0,
2025-06-26,1485.300048828125,RELIANCE.NS,66.27755026308701,1440.7000122070312,1409.1560083007812,0,
